Offer SKU;Product SKU;Category code;Category label;Brand;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;Lead time to ship;EAN;Inactivity reason;Fulfillment center code
0005518808;M5056798453806;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Fons' Leather Slim Fit Biker Jacket;New;139.99;249.00;2;;INIT;yes;;;139.99;;;;5056798453806;;DEFAULT
0004983406;M5061049602551;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Diego' Mens Leather Bomber Jacket;New;178.99;299.00;0;;INIT;no;;;178.99;;;;5061049602551;Out of stock;DEFAULT
0005949907;M5056798466813;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Mandarin Collar Biker Jacket;New;149.99;219.99;3;;INIT;yes;;;149.99;;;;5056798466813;;DEFAULT
0004727907;M5056798426503;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Andrea' Leather Biker Jacket;New;99.99;209.00;0;;INIT;no;;;99.99;;;;5056798426503;Out of stock;DEFAULT
0005013003;M5061049602827;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Rocco' Mens Leather Dual Cross Zip Stylish Biker Jacket;New;169.49;289.00;0;;INIT;no;;;169.49;;;;5061049602827;Out of stock;DEFAULT
0005230710;M5056798404013;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Luck' Ashwood Leather Fleece Lined Waistcoat;New;186.99;259.00;1;;INIT;yes;;;186.99;;;;5056798404013;;DEFAULT
0005161709;M5061049609772;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;201.49;329.00;0;;INIT;no;;;201.49;;;;5061049609772;Out of stock;DEFAULT
0004307203;M5060999708177;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Celia' Leather Fashion Biker Jacket Women Coat;New;99.99;229.00;17;;INIT;yes;;;99.99;;;;5060999708177;;DEFAULT
0005491802;M5056798450171;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'N2' Premium Real Leather Vintage Biker Jacket;New;129.99;229.00;0;;INIT;no;;;129.99;;;;5056798450171;Out of stock;DEFAULT
0005347500;M5056798408745;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Brampton London;'Minimalist' Real Leather Organizer with Laptop Compartment;New;54.99;149.00;50;;INIT;yes;;;54.99;;;;5056798408745;;DEFAULT
0005412106;M5056798444620;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Corina' Collarless Casual Leather Jacket;New;129.99;199.00;6;;INIT;yes;;;129.99;;;;5056798444620;;DEFAULT
0003825205;M5056798466066;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Fenland England;Luxury Shearling Pilot Jacket;New;268.99;469.00;0;;INIT;no;;;268.99;;;;5056798466066;Out of stock;DEFAULT
0004363706;M5056798420990;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Happy'  Real Leather Hooded Jacket;New;84.99;179.00;0;;INIT;no;;;84.99;;;;5056798420990;Out of stock;DEFAULT
0005742401;M5056798458177;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Stella' Real Leather Fashion Biker Jacket;New;129.99;239.00;2;;INIT;yes;;;129.99;;;;5056798458177;;DEFAULT
0004505400;M5061049608508;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Curve Zip Top Leather Cross Body Bag;New;19.99;59.99;0;;INIT;no;;;19.99;;;;5061049608508;Out of stock;DEFAULT
0005857811;M5056798458993;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Giovanni' Exquisite Real Leather Bomber Jacket;New;159.99;379.00;1;;INIT;yes;;;159.99;;;;5056798458993;;DEFAULT
0003209200;M5060474522106;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Stefano' Real Leather Vintage Laptop Work Bag;New;113.49;169.99;8;;INIT;yes;;;113.49;;;;5060474522106;;DEFAULT
0005253408;M5056798409674;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Versatile Real Leather Casual Jacket;New;179.99;309.00;0;;INIT;no;;;179.99;;;;5056798409674;Out of stock;DEFAULT
0004913703;M5061042992796;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'AMJ-8' Real Leather Biker Jacket;New;119.99;195.00;0;;INIT;no;;;119.99;;;;5061042992796;Out of stock;DEFAULT
0004987601;M5061049600694;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Giulia' Ladies Veg Tanned Leather Biker Jacket;New;144.99;239.00;4;;INIT;yes;;;144.99;;;;5061049600694;;DEFAULT
0005451100;M5056798442701;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Amarella' Real Leather Purse;New;19.99;60.00;176;;INIT;yes;;;19.99;;;;5056798442701;;DEFAULT
0004697904;M5056798427364;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;94.99;169.00;0;;INIT;no;;;94.99;;;;5056798427364;Out of stock;DEFAULT
0005238206;M5056798406079;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Reefer' Classic Real Leather Jacket;New;178.99;279.00;0;;INIT;no;;;178.99;;;;5056798406079;Out of stock;DEFAULT
0003939403;M5056798412858;men-footwear-mens_shoes;Mens Shoes;Fenland England;Classic Suede Sheepskin Slippers;New;38.49;79.99;37;;INIT;yes;;;38.49;;;;5056798412858;;DEFAULT
0002530704;M5056798461405;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798461405;Out of stock;DEFAULT
0004131400;M5061049604739;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Allegra' Patent Leather Small Cross Body Bag;New;39.99;120.00;19;;INIT;yes;;;39.99;;;;5061049604739;;DEFAULT
0005880306;M5056798460569;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Francesca' Collarless Real Leather Fashion Jacket;New;149.99;249.00;1;;INIT;yes;;;149.99;;;;5056798460569;;DEFAULT
0004755004;M5056798435512;women-footwear-womens_flats;Womens Flats;Fenland England;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;43.99;105.00;0;;INIT;no;;;43.99;;;;5056798435512;Out of stock;DEFAULT
0005527704;M5056798454544;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Casa di Vero' Real Leather Brando Bomber Jacket;New;188.99;279.00;1;;INIT;yes;;;188.99;;;;5056798454544;;DEFAULT
0001362211;M5056798404747;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Bronx' Real Leather Biker Jacket;New;202.99;319.00;2;;INIT;yes;;;202.99;;;;5056798404747;;DEFAULT
0002518709;M5056798422826;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;239.00;0;;INIT;no;;;119.99;;;;5056798422826;Out of stock;DEFAULT
0005460703;M5056798447294;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Vento' Real Leather Biker Jacket;New;139.99;269.00;6;;INIT;yes;;;139.99;;;;5056798447294;;DEFAULT
0004793700;M5060999707590;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Classic 8 Card Bilfold Wallet;New;23.99;44.99;0;;INIT;no;;;23.99;;;;5060999707590;Out of stock;DEFAULT
0005060504;M5061049606078;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Casual Leather Jacket with Classic Collar;New;179.99;249.00;2;;INIT;yes;;;179.99;;;;5061049606078;;DEFAULT
0005503802;M5056798452083;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Volare' Lightweight Real Leather Bomber Jacket;New;129.99;299.00;0;;INIT;no;;;129.99;;;;5056798452083;Out of stock;DEFAULT
0005357005;M5056798438216;women-footwear-womens_flats;Womens Flats;Fenland England;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;43.99;105.00;1;;INIT;yes;;;43.99;;;;5056798438216;;DEFAULT
0004596400;M5060999703929;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Crossbody Smart Phone Bag;New;29.99;60.00;8;;INIT;yes;;;29.99;;;;5060999703929;;DEFAULT
0004676310;M5056798424349;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Roxbike;Real Leather Biker Jacket with Detachable Hood;New;94.99;249.00;0;;INIT;no;;;94.99;;;;5056798424349;Out of stock;DEFAULT
0005940408;M5056798465328;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Caro' Real Leather Biker Jacket;New;149.99;269.00;0;;INIT;no;;;149.99;;;;5056798465328;Out of stock;DEFAULT
0004681109;M5056798425339;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Roxbike;'Nirma' Detachable Hood Leather Biker Jacket;New;84.99;229.00;0;;INIT;no;;;84.99;;;;5056798425339;Out of stock;DEFAULT
0004340503;M5056798426077;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Monomoi;'Maxson' Real Leather Stitch Detailing Hooded Jacket;New;99.99;159.00;0;;INIT;no;;;99.99;;;;5056798426077;Out of stock;DEFAULT
0000074700;M5060474524056;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Dante' Medium Weekend Real Leather Holdall;New;126.99;199.00;7;;INIT;yes;;;126.99;;;;5060474524056;;DEFAULT
0001463705;M5056798437394;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Isla' Real Leather Mandarin Collared Jacket;New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798437394;Out of stock;DEFAULT
0004235110;M5056798417556;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Fons' Leather Slim Fit Biker Jacket;New;139.99;289.00;1;;INIT;yes;;;139.99;;;;5056798417556;;DEFAULT
0001868208;M5056798420129;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chambery' Collarless Real Leather Jacket;New;104.99;229.00;0;;INIT;no;;;104.99;;;;5056798420129;Out of stock;DEFAULT
0001838207;M5056798420341;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angela' Leather Blazer Jacket;New;129.99;209.00;1;;INIT;yes;;;129.99;;;;5056798420341;;DEFAULT
0005860511;M5056798459945;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Fons' Leather Slim Fit Biker Jacket;New;139.99;309.00;1;;INIT;yes;;;139.99;;;;5056798459945;;DEFAULT
0004866101;M5061027912597;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Francesca' Collarless Real Leather Fashion Jacket;New;149.99;249.00;2;;INIT;yes;;;149.99;;;;5061027912597;;DEFAULT
0005307900;M5061027914119;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Antrim' Chic Real Leather Shoulder Bag;New;39.99;129.00;17;;INIT;yes;;;39.99;;;;5061027914119;;DEFAULT
0004849306;M5061049601301;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Isabella' Real Leather Wide Collar Biker Jacket;New;99.99;229.00;0;;INIT;no;;;99.99;;;;5061049601301;Out of stock;DEFAULT
0005362310;M5056798438339;women-footwear-womens_flats;Womens Flats;Fenland England;Real Sheepskin Unisex Slippers;New;47.99;110.00;7;;INIT;yes;;;47.99;;;;5056798438339;;DEFAULT
0005253404;M5056798409636;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Versatile Real Leather Casual Jacket;New;179.99;269.00;0;;INIT;no;;;179.99;;;;5056798409636;Out of stock;DEFAULT
0005904508;M5056798461054;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Hooded Jacket with Fur;New;149.99;309.00;3;;INIT;yes;;;149.99;;;;5056798461054;;DEFAULT
0005335907;M5056798412476;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Sigma' Real Leather Waistcoat;New;138.99;189.00;0;;INIT;no;;;138.99;;;;5056798412476;Out of stock;DEFAULT
0005262708;M5056798410175;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Casual Collarless Jacket;New;189.99;299.00;1;;INIT;yes;;;189.99;;;;5056798410175;;DEFAULT
0004790100;M5060999709082;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;'301' Real Leather Wallet & Key Ring Gift Set;New;28.99;49.99;0;;INIT;no;;;28.99;;;;5060999709082;Out of stock;DEFAULT
0005235211;M5056798403726;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Luck' Ashwood Leather Fleece Lined Waistcoat;New;202.99;279.00;0;;INIT;no;;;202.99;;;;5056798403726;Out of stock;DEFAULT
0001366410;M5056798404624;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Edinburgh' Real Leather Bomber Jacket;New;149.99;289.00;4;;INIT;yes;;;149.99;;;;5056798404624;;DEFAULT
0004318200;M5061027913181;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Trinket Box;New;59.99;99.95;6;;INIT;yes;;;59.99;;;;5061027913181;;DEFAULT
0005258208;M5056798409261;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Casual Jacket with Contrast Stripes;New;119.99;309.00;0;;INIT;no;;;119.99;;;;5056798409261;Out of stock;DEFAULT
0005430800;M5056798414791;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Swansea' Real Leather Crossbody Bag;New;27.99;100.00;79;;INIT;yes;;;27.99;;;;5056798414791;;DEFAULT
0005168001;M5056798408073;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Hampton' Diamond Quilted Leather Gilet;New;99.99;149.00;0;;INIT;no;;;99.99;;;;5056798408073;Out of stock;DEFAULT
0005184305;M5056798433822;women-footwear-womens_boots;Womens Boots;Fenland England;Real Sheepskin Booties;New;55.99;130.00;2;;INIT;yes;;;55.99;;;;5056798433822;;DEFAULT
0005258211;M5056798409292;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Casual Jacket with Contrast Stripes;New;119.99;369.00;1;;INIT;yes;;;119.99;;;;5056798409292;;DEFAULT
0005862005;M5056798459488;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Cooper' Real Leather Casual Jacket with Mandarin Collar;New;219.99;299.00;3;;INIT;yes;;;219.99;;;;5056798459488;;DEFAULT
0005837007;M5056798458757;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Boxer' Real Leather Biker Jacket with Red & White Stripe Details;New;149.99;249.00;0;;INIT;no;;;149.99;;;;5056798458757;Out of stock;DEFAULT
0004890507;M5061042994721;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;114.99;199.00;3;;INIT;yes;;;114.99;;;;5061042994721;;DEFAULT
0004390006;M5060999708511;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'MB' Real Leather Fashion Biker Jacket;New;114.99;229.00;0;;INIT;no;;;114.99;;;;5060999708511;Out of stock;DEFAULT
0005860505;M5056798459884;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Fons' Leather Slim Fit Biker Jacket;New;139.99;229.00;3;;INIT;yes;;;139.99;;;;5056798459884;;DEFAULT
0003720203;M5056798455305;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Cadmar' Leather Biker Jacket;New;138.99;225.00;1;;INIT;yes;;;138.99;;;;5056798455305;;DEFAULT
0005287602;M5056798413541;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Emilia' Stylish Real Leather Thigh Length Jacket;New;199.99;319.00;0;;INIT;no;;;199.99;;;;5056798413541;Out of stock;DEFAULT
0000765305;M5056798416221;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Muna' Toscana Long Haired Shearling Jacket With Large Hood;New;629.99;939.00;1;;INIT;yes;;;629.99;;;;5056798416221;;DEFAULT
0004482705;M5061049602360;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;154.99;249.00;0;;INIT;no;;;154.99;;;;5061049602360;Out of stock;DEFAULT
0004705101;M5056798465854;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Corsa' Real Leather Vintage Wash Racing Patch Details Jacket;New;84.99;159.00;1;;INIT;yes;;;84.99;;;;5056798465854;;DEFAULT
0004482709;M5061049602407;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;186.99;289.00;2;;INIT;yes;;;186.99;;;;5061049602407;;DEFAULT
0005059208;M5056798423120;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;269.00;3;;INIT;yes;;;149.99;;;;5056798423120;;DEFAULT
0005467700;M5056798448741;home-rugs;Rugs;Fenland England;Real Sheepskin Double Rug;New;98.99;189.00;5;;INIT;yes;;;98.99;;;;5056798448741;;DEFAULT
0005166806;M5056798418409;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;229.00;0;;INIT;no;;;149.99;;;;5056798418409;Out of stock;DEFAULT
0005312501;M5056798418867;women-accessories-womens_gloves_and_scarves;Womens Gloves & Scarves;Fenland England;Real Leather Sheepskin Gloves;New;19.99;69.99;17;;INIT;yes;;;19.99;;;;5056798418867;;DEFAULT
0005305403;M5056798439695;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2418' Ladies Leather Biker Jacket with Faux Fur;New;139.99;349.00;0;;INIT;no;;;139.99;;;;5056798439695;Out of stock;DEFAULT
0005064104;M5056798456593;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angel' Real Leather Three Button Blazer;New;119.99;199.00;1;;INIT;yes;;;119.99;;;;5056798456593;;DEFAULT
0004897500;M5056798428309;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Elegant Real Leather Card Holder & Key Ring Set;New;12.99;29.99;21;;INIT;yes;;;12.99;;;;5056798428309;;DEFAULT
0004142304;M5061049602162;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;154.99;249.00;2;;INIT;yes;;;154.99;;;;5061049602162;;DEFAULT
0005444400;M5056798442268;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bellora' Real Leather Crossbody Bag;New;31.49;120.00;72;;INIT;yes;;;31.49;;;;5056798442268;;DEFAULT
0005526202;M5056798446044;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Nova2' Real Leather Biker Jacket With Stitch Detailings;New;139.99;279.00;0;;INIT;no;;;139.99;;;;5056798446044;Out of stock;DEFAULT
0005425002;M5056798444699;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;114.99;179.00;0;;INIT;no;;;114.99;;;;5056798444699;Out of stock;DEFAULT
0005456508;M5056798447737;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Edinburgh' Real Leather Bomber Jacket;New;149.99;249.00;0;;INIT;no;;;149.99;;;;5056798447737;Out of stock;DEFAULT
0004861304;M5061027912269;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Francesca' Collarless Real Leather Fashion Jacket;New;149.99;249.00;4;;INIT;yes;;;149.99;;;;5061027912269;;DEFAULT
0005444300;M5056798442299;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bellora' Real Leather Crossbody Bag;New;31.49;120.00;45;;INIT;yes;;;31.49;;;;5056798442299;;DEFAULT
0004053607;M5056798422505;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Ciara' Real Leather Biker Jacket;New;109.99;249.00;2;;INIT;yes;;;109.99;;;;5056798422505;;DEFAULT
0003754800;M5060821289461;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;"""Candy"" Leather Shoulder Bag";New;39.99;69.99;0;;INIT;no;;;39.99;;;;5060821289461;Out of stock;DEFAULT
0004995707;M5056798417921;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Malmo' Two-In-One Detachable Hood Leather Jacket;New;179.99;269.00;0;;INIT;no;;;179.99;;;;5056798417921;Out of stock;DEFAULT
0005505303;M5056798452298;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Firenze' Exquisite Real Leather Bomber Jacket;New;129.99;279.00;3;;INIT;yes;;;129.99;;;;5056798452298;;DEFAULT
0005389007;M5056798440684;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2420' Ladies Leather Aviator Jacket With Oversized Fur Collar;New;144.99;369.00;1;;INIT;yes;;;144.99;;;;5056798440684;;DEFAULT
